transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
f0c625d5-663c-4180-a353-d2e7002cb00b,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-03-08 20:21:43.000000,debit,Statutory Tax Payment / GST Portal Settlement,31205.34,REF5000000209,jhI5nAdyb1qOEjmcB3Jv450905
e801afd6-160c-4b06-ba5a-2a5e1d68dc30,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-03-10 11:21:49.000000,debit,IMPS OW - Vendor Wire Settlement,47998.94,REF5000000215,jhI5nAdyb1qOEjmcB3Jv262471
d4b64494-1e7f-4430-a9f4-900d92af2e95,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-03-10 12:54:50.000000,credit,Cheque Deposit - Clearing Account,27059.57,REF5000000216,jhI5nAdyb1qOEjmcB3Jv874524
626fe1ae-5eab-4710-a261-9f81eb5ccb06,a0000010-0000-0000-0000-000000000010,2026-03-10 16:05:41.000000,debit,NEFT - Operating Expenses - Office Lease,3329.49,REF5000000214,jhI5nAdyb1qOEjmcB3Jv423869
fdd67816-4c5a-4aaf-bbed-a8476400271c,a0000010-0000-0000-0000-000000000010,2026-03-10 20:21:52.000000,credit,IMPS Inward / Customer Collections / INET,132895.9,REF5000000213,jhI5nAdyb1qOEjmcB3Jv874661
0d86b19a-d706-496c-a76b-012da2a42426,a0000010-0000-0000-0000-000000000010,2026-03-12 13:56:49.000000,debit,Statutory Tax Payment / GST Portal Settlement,19640.75,REF5000000217,jhI5nAdyb1qOEjmcB3Jv270128
45c08b58-76a1-49dc-8fc4-4430baf4928b,a0000010-0000-0000-0000-000000000010,2026-03-14 19:15:28.000000,debit,Statutory Tax Payment / GST Portal Settlement,36558.41,REF5000000219,jhI5nAdyb1qOEjmcB3Jv570735
8dcaa42e-1003-40eb-9e2a-be55c02f26ac,a0000011-0000-0000-0000-000000000011,2026-03-14 20:39:51.000000,credit,IMPS Inward / Customer Collections / INET,54369.24,REF5000000218,jhI5nAdyb1qOEjmcB3Jv481995
666bc590-42a7-42dd-a196-957cb9703f8f,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-03-16 11:19:51.000000,debit,IMPS OW - Vendor Wire Settlement,69401.62,REF5000000220,jhI5nAdyb1qOEjmcB3Jv811256
168daa3a-2ea3-488f-9c98-614d30a9b68e,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-03-16 15:29:49.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,100290.67,REF5000000221,jhI5nAdyb1qOEjmcB3Jv538997
0178b656-4a7d-98e8-9540f6e24caf,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-03-17 14:53:45.000000,debit,IMPS OW/507614422198/Gautam singh/SBIN/43292707719,110.0,,
5ed6cd70-47ca-475c-88c9-5324a7f9fcc9,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-03-18 09:45:54.000000,debit,Payment to Cloud Infrastructure Services,78506.3,REF5000000223,jhI5nAdyb1qOEjmcB3Jv900185
57c4cb68-ea0c-4b9f-bbd1-0e9762cbf64d,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-03-18 20:38:08.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,24366.87,REF5000000222,jhI5nAdyb1qOEjmcB3Jv489244
50d58651-fe78-4030-9b30-b109b91ebc7f,2d52dda2-d98a-4381-af80-45bdb173860c,2026-03-20 13:59:01.000000,debit,NEFT - Operating Expenses - Office Lease,25341.32,REF5000000225,jhI5nAdyb1qOEjmcB3Jv347231
c25d0701-431d-40e2-8e3d-b2eed66d25bf,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-03-20 15:57:32.000000,credit,IMPS Inward / Customer Collections / INET,59171.36,REF5000000224,jhI5nAdyb1qOEjmcB3Jv332823
4dce4b61-db86-40b4-9fe7-69fcdb05e485,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-03-22 11:53:09.000000,debit,Payment to Cloud Infrastructure Services,110888.01,REF5000000229,jhI5nAdyb1qOEjmcB3Jv543814
c29f5b7b-a8f8-4d74-a895-eaefb64b99a0,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-03-22 13:14:01.000000,debit,UPI-NAVYUG SELECTION Retail Payment,133917.63,REF5000000226,jhI5nAdyb1qOEjmcB3Jv781533
d03a75ee-c9c7-4e85-8a6b-6e3e1fc36efb,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-03-22 20:09:08.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,40254.15,REF5000000227,jhI5nAdyb1qOEjmcB3Jv829884
54f8342e-22ab-4d98-9801-d073ffd95558,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-03-22 20:45:30.000000,debit,IMPS OW - Vendor Wire Settlement,43716.52,REF5000000228,jhI5nAdyb1qOEjmcB3Jv119927
c61cb5f0-1d6c-4662-b674-61cc99e3f056,a0000012-0000-0000-0000-000000000012,2026-03-24 12:15:19.000000,credit,Cheque Deposit - Clearing Account,21602.06,REF5000000230,jhI5nAdyb1qOEjmcB3Jv932463
cc2ca528-c8f3-47fa-85c3-b12964470280,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-03-26 09:53:57.000000,debit,IMPS OW - Vendor Wire Settlement,3247.81,REF5000000231,jhI5nAdyb1qOEjmcB3Jv640410
992010d8-3ce5-4fb8-be40-c07e5384a0e2,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-03-26 11:45:09.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,30473.84,REF5000000232,jhI5nAdyb1qOEjmcB3Jv352249
00331ab7-5a8c-4c02-bb7f-56d48455cd3c,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-03-26 14:11:42.000000,credit,Cheque Deposit - Clearing Account,18907.47,REF5000000233,jhI5nAdyb1qOEjmcB3Jv651613
ec28a120-6c09-4294-a223-8554920443b6,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-03-26 16:50:32.000000,debit,Payment to Cloud Infrastructure Services,42236.58,REF5000000234,jhI5nAdyb1qOEjmcB3Jv145649
65c53e66-36b4-4067-b4bf-3040c264189d,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-03-28 12:47:01.000000,debit,UPI-NAVYUG SELECTION Retail Payment,84480.25,REF5000000235,jhI5nAdyb1qOEjmcB3Jv868544
3776106c-15f8-4859-aedd-ecb92d2836c3,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-03-28 16:21:52.000000,credit,IMPS Inward / Customer Collections / INET,118468.26,REF5000000237,jhI5nAdyb1qOEjmcB3Jv829168
ed4e64c5-d610-4f5a-b256-d7113afd03f6,a0000010-0000-0000-0000-000000000010,2026-03-28 18:06:49.000000,debit,Statutory Tax Payment / GST Portal Settlement,83251.86,REF5000000236,jhI5nAdyb1qOEjmcB3Jv146489
8bdafb1e-b45c-4b23-b61d-df4c70502b2c,2d52dda2-d98a-4381-af80-45bdb173860c,2026-03-28 18:11:51.000000,credit,IMPS Inward / Customer Collections / INET,37816.66,REF5000000238,jhI5nAdyb1qOEjmcB3Jv579911
d9f38ce7-126e-44fc-aa25-b05e32fc95a0,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-03-30 11:02:50.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,81559.58,REF5000000239,jhI5nAdyb1qOEjmcB3Jv425138
7e773db8-5164-4e6e-b4f7-e9b5363e1f18,a0000012-0000-0000-0000-000000000012,2026-04-01 09:46:27.000000,credit,Cheque Deposit - Clearing Account,47776.97,REF5000000243,jhI5nAdyb1qOEjmcB3Jv289222
4482a6cf-4aab-44d4-8c22-5bf0c7052aed,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-04-01 13:11:31.000000,debit,IMPS OW - Vendor Wire Settlement,38776.74,REF5000000242,jhI5nAdyb1qOEjmcB3Jv379676
28601347-f489-4633-ac65-fa0595d1f85f,a0000010-0000-0000-0000-000000000010,2026-04-01 13:17:07.000000,debit,UPI-NAVYUG SELECTION Retail Payment,20700.99,REF5000000241,jhI5nAdyb1qOEjmcB3Jv561097
7d3ec164-dd2a-42f1-aaa7-c844886bd5c7,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-01 15:16:02.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,41727.3,REF5000000240,jhI5nAdyb1qOEjmcB3Jv150126
abb486ba-0042-48b0-b3d2-febca134e5ce,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-04-03 09:05:20.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,29919.28,REF5000000244,jhI5nAdyb1qOEjmcB3Jv546815
6a84f380-e58e-42cf-ae4f-8fcdf4291cfd,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-04-03 14:17:40.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,31506.82,REF5000000246,jhI5nAdyb1qOEjmcB3Jv480959
382a9681-bf4e-4f18-b3cf-60d14788f5f6,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-04-03 19:28:22.000000,debit,IMPS OW - Vendor Wire Settlement,42086.69,REF5000000245,jhI5nAdyb1qOEjmcB3Jv469685
d4508296-fa33-4c64-84db-3a0e94214203,acfbe204-7541-492c-a352-040aa984bedc,2026-04-05 10:54:38.000000,debit,IMPS OW - Vendor Wire Settlement,5559.12,REF5000000247,jhI5nAdyb1qOEjmcB3Jv916332
bce283b8-adcd-4da5-9da7-292b0e836bf5,a0000010-0000-0000-0000-000000000010,2026-04-05 13:23:24.000000,debit,Statutory Tax Payment / GST Portal Settlement,9481.44,REF5000000248,jhI5nAdyb1qOEjmcB3Jv571778
00649f65-43bf-4bc5-b7d4-291267e9e249,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-07 09:16:49.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,71457.04,REF5000000251,jhI5nAdyb1qOEjmcB3Jv741599
a90ef907-275c-47c2-a2b2-06c4a9720dfa,a0000010-0000-0000-0000-000000000010,2026-04-07 12:15:07.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,99904.4,REF5000000250,jhI5nAdyb1qOEjmcB3Jv505785
bee1c520-7495-4642-a3b0-74ea88b8510d,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-04-07 15:48:04.000000,debit,Statutory Tax Payment / GST Portal Settlement,19196.22,REF5000000249,jhI5nAdyb1qOEjmcB3Jv429657
703eb907-acc3-4b3a-88de-8f317c665db5,2d52dda2-d98a-4381-af80-45bdb173860c,2026-04-09 09:51:43.000000,debit,UPI-NAVYUG SELECTION Retail Payment,120954.05,REF5000000253,jhI5nAdyb1qOEjmcB3Jv676713
f2c53800-4707-4efe-bb68-dbd21c467448,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-09 12:57:19.000000,credit,IMPS Inward / Customer Collections / INET,142732.45,REF5000000254,jhI5nAdyb1qOEjmcB3Jv768676
e7285aa4-52d9-4542-a14d-e8aa0f8f4f5c,a0000011-0000-0000-0000-000000000011,2026-04-09 15:12:07.000000,credit,IMPS Inward / Customer Collections / INET,95204.27,REF5000000252,jhI5nAdyb1qOEjmcB3Jv848022
4afad523-d28a-424b-8596-183dbfb84712,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-04-10 11:00:00.000000,credit,STRATEGIC EQUITY INFUSION INFLOW OUTLIER,3500000.0,OUTLIER-CREDIT-888,jhI5nAdyb1qOEjmcB3JvOUTLIER2
4db0b6f4-69e1-4f18-a7ec-2634395b1223,a0000012-0000-0000-0000-000000000012,2026-04-11 13:32:14.000000,credit,Cheque Deposit - Clearing Account,129206.57,REF5000000255,jhI5nAdyb1qOEjmcB3Jv348235
07d3cdca-83cb-4148-96f2-ec144043ca68,a0000012-0000-0000-0000-000000000012,2026-04-11 15:01:23.000000,debit,Payment to Cloud Infrastructure Services,23766.97,REF5000000256,jhI5nAdyb1qOEjmcB3Jv678443
85f3de40-ba72-414f-999f-253eeeb198a2,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-04-13 09:04:19.000000,debit,NEFT - Operating Expenses - Office Lease,121886.97,REF5000000257,jhI5nAdyb1qOEjmcB3Jv651231
8abc1f15-3c71-4fc5-9742-8bc6082190fb,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-04-13 20:26:52.000000,debit,Statutory Tax Payment / GST Portal Settlement,46743.28,REF5000000258,jhI5nAdyb1qOEjmcB3Jv773540
73187aeb-037f-43ab-9d57-f0f9f8589dd4,2d52dda2-d98a-4381-af80-45bdb173860c,2026-04-15 15:43:33.000000,debit,UPI-NAVYUG SELECTION Retail Payment,40221.94,REF5000000259,jhI5nAdyb1qOEjmcB3Jv678083
16f7b400-9fb4-4521-b758-5acca5f18744,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-04-17 10:20:59.000000,credit,NEFT Inflow / SELECTION MALIGAI Vendor Settlement,45311.13,REF5000000261,jhI5nAdyb1qOEjmcB3Jv397846
490a9552-8908-47ba-86fe-b358e91502a6,a0000012-0000-0000-0000-000000000012,2026-04-17 10:27:32.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,101810.21,REF5000000260,jhI5nAdyb1qOEjmcB3Jv418897
e2f9ffd9-5b76-4b10-8327-4cef4dd55a67,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-04-19 11:40:35.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,16278.52,REF5000000262,jhI5nAdyb1qOEjmcB3Jv659392
758b5d6b-9063-43f9-b92b-204f1ace049a,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-21 18:10:37.000000,debit,Statutory Tax Payment / GST Portal Settlement,32472.35,REF5000000263,jhI5nAdyb1qOEjmcB3Jv855638
779a1bfd-6392-4430-a276-8f03ceb5140b,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-04-23 08:52:55.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,45658.88,REF5000000264,jhI5nAdyb1qOEjmcB3Jv908475
708554a0-fca3-4ef5-b98c-9080e087df3d,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-04-23 12:41:13.000000,debit,Statutory Tax Payment / GST Portal Settlement,31574.1,REF5000000265,jhI5nAdyb1qOEjmcB3Jv622230
0ce8c937-1aee-4714-b537-82e3ddd99863,a0000010-0000-0000-0000-000000000010,2026-04-23 16:18:41.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,39113.31,REF5000000266,jhI5nAdyb1qOEjmcB3Jv818264
57f19b73-2da5-45e4-ade0-2e3f2941ad82,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-04-25 10:48:23.000000,debit,Payment to Cloud Infrastructure Services,17019.77,REF5000000269,jhI5nAdyb1qOEjmcB3Jv589131
f20cff2b-9931-4009-ab79-f1f27f8255b3,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-04-25 12:28:15.000000,credit,IMPS Inward / Customer Collections / INET,15704.65,REF5000000270,jhI5nAdyb1qOEjmcB3Jv502810
a92e19b6-7788-468d-b7da-ebc757197795,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-04-25 13:38:09.000000,debit,UPI-NAVYUG SELECTION Retail Payment,81931.64,REF5000000268,jhI5nAdyb1qOEjmcB3Jv462147
736ee26d-8ece-40fe-ba71-45e2f023a0fb,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-04-25 15:04:44.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,21410.79,REF5000000267,jhI5nAdyb1qOEjmcB3Jv587002
5d4c4590-efad-46b2-8111-5dfd51ea174b,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-04-27 10:52:20.000000,debit,Statutory Tax Payment / GST Portal Settlement,68983.41,REF5000000271,jhI5nAdyb1qOEjmcB3Jv267082
cb814e89-9c42-44f7-8a1b-e755595fd4f1,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-27 15:15:13.000000,debit,Statutory Tax Payment / GST Portal Settlement,4799.59,REF5000000273,jhI5nAdyb1qOEjmcB3Jv618934
b6982ba0-598a-42fe-be15-68beb0801c47,2d52dda2-d98a-4381-af80-45bdb173860c,2026-04-27 16:29:31.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,6597.23,REF5000000272,jhI5nAdyb1qOEjmcB3Jv512344
56d70ce4-23ac-4202-be00-e3a7e0ff0435,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-04-27 18:43:30.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,41046.34,REF5000000274,jhI5nAdyb1qOEjmcB3Jv551860
38b2edab-e95f-4572-ab5f-41942071c3f5,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-04-29 11:23:35.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,25443.63,REF5000000276,jhI5nAdyb1qOEjmcB3Jv901535
cfcd8944-da81-4dc4-af4d-b899c19e844c,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-04-29 19:23:48.000000,debit,NEFT - Operating Expenses - Office Lease,20726.46,REF5000000275,jhI5nAdyb1qOEjmcB3Jv697983
7dfaa45f-22ce-4a39-901e-f0d848cd6fa8,acfbe204-7541-492c-a352-040aa984bedc,2026-05-01 08:02:08.000000,debit,UPI-NAVYUG SELECTION Retail Payment,101933.27,REF5000000279,jhI5nAdyb1qOEjmcB3Jv256175
b6e31b59-a9e6-469f-9ae3-b77ff87ea4e5,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-01 16:23:48.000000,credit,IMPS Inward / Customer Collections / INET,25665.07,REF5000000278,jhI5nAdyb1qOEjmcB3Jv624369
5215f23d-a1e2-483a-a648-ca97119023f9,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-05-01 18:39:07.000000,credit,IMPS Inward / Customer Collections / INET,89390.37,REF5000000277,jhI5nAdyb1qOEjmcB3Jv933510
7b29ccbf-29b9-4dab-aaf5-032382e9bb52,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-05-03 13:32:53.000000,debit,Payment to Cloud Infrastructure Services,34747.66,REF5000000281,jhI5nAdyb1qOEjmcB3Jv414353
d867c392-0c4a-4ad6-90c7-9d4471dd7885,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-03 17:20:10.000000,debit,NEFT - Operating Expenses - Office Lease,123931.94,REF5000000280,jhI5nAdyb1qOEjmcB3Jv413769
131b135a-7d5b-4e52-b6b4-fff8968cf02c,acfbe204-7541-492c-a352-040aa984bedc,2026-05-05 13:21:43.000000,credit,Cheque Deposit - Clearing Account,108370.21,REF5000000282,jhI5nAdyb1qOEjmcB3Jv935457
a331c8da-518c-4c8d-ab15-40770c19ef98,a0000012-0000-0000-0000-000000000012,2026-05-05 17:36:14.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,10258.3,REF5000000284,jhI5nAdyb1qOEjmcB3Jv759580
72b3ef4b-5b70-4a76-b3ba-5da184cf12aa,a0000011-0000-0000-0000-000000000011,2026-05-05 17:49:53.000000,debit,NEFT - Operating Expenses - Office Lease,33473.07,REF5000000285,jhI5nAdyb1qOEjmcB3Jv133104
c7d2f4e8-0d8e-46e1-82b7-cb1ddd3f8639,a0000011-0000-0000-0000-000000000011,2026-05-05 19:40:01.000000,debit,Statutory Tax Payment / GST Portal Settlement,46501.72,REF5000000283,jhI5nAdyb1qOEjmcB3Jv920934
3e931998-f8ba-4830-b329-6ec80407d954,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-05-07 08:28:20.000000,debit,NEFT - Operating Expenses - Office Lease,33917.76,REF5000000286,jhI5nAdyb1qOEjmcB3Jv530311
44d655b2-aa24-486f-83fa-46d51f3d79b1,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-05-09 16:19:14.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,120490.09,REF5000000290,jhI5nAdyb1qOEjmcB3Jv823769
c05c6986-7f08-4ce4-b4fd-c5898812af0d,2d52dda2-d98a-4381-af80-45bdb173860c,2026-05-09 16:24:20.000000,credit,IMPS Inward / Customer Collections / INET,26757.28,REF5000000288,jhI5nAdyb1qOEjmcB3Jv672808
a0daec44-4867-4add-aee5-bc3c33111e57,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-09 18:49:55.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,11248.02,REF5000000289,jhI5nAdyb1qOEjmcB3Jv358494
dfc82a1f-5f99-41d5-925f-840f846d4e96,a0000011-0000-0000-0000-000000000011,2026-05-09 19:03:45.000000,credit,IMPS Inward / Customer Collections / INET,28020.35,REF5000000287,jhI5nAdyb1qOEjmcB3Jv794395
b81acba0-8093-498c-a581-44d0a1e30368,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-05-11 12:59:35.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,30513.31,REF5000000294,jhI5nAdyb1qOEjmcB3Jv715336
e6aad585-3ea5-43eb-8881-d369b5eb1861,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-11 13:59:28.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,71398.68,REF5000000293,jhI5nAdyb1qOEjmcB3Jv968170
f408bd4d-61a2-4fc7-8277-388a2ba66c13,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-11 14:52:22.000000,credit,IMPS Inward / Customer Collections / INET,15587.18,REF5000000292,jhI5nAdyb1qOEjmcB3Jv848831
ddbeccf6-c66f-4ad4-a389-2da94ebaae96,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-11 15:22:35.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,28593.19,REF5000000291,jhI5nAdyb1qOEjmcB3Jv669576
1e1d717f-0652-49c4-831c-3a05810771fe,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-05-13 08:42:57.000000,debit,Payment to Cloud Infrastructure Services,13094.06,REF5000000295,jhI5nAdyb1qOEjmcB3Jv205065
e79bd75d-b659-4e0b-a6d2-a7a94c44c422,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-13 13:45:30.000000,credit,Cheque Deposit - Clearing Account,63746.7,REF5000000296,jhI5nAdyb1qOEjmcB3Jv677086
0021433a-8d92-40e9-b811-5ba994747975,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-14 11:31:37.000000,debit,UPI-NAVYUG SELECTION-XXXXXX8672-AUBL0002125-103293775381-260514201735136,50000.0,103293775381,jhI5nAdyb1qOEjmcB3JvWjC9tzSzbvtkBlK+NSqsiL164ZK8Bl8cYg8y1l8=
638d9d67-eff1-4bb8-a071-1638501e5b02,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-15 12:41:03.000000,credit,Cheque Deposit - Clearing Account,73222.02,REF5000000298,jhI5nAdyb1qOEjmcB3Jv874568
77d7afae-55b9-4c90-87ac-bc6f6127056c,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-15 18:59:56.000000,debit,IMPS OW - Vendor Wire Settlement,11575.25,REF5000000297,jhI5nAdyb1qOEjmcB3Jv401198
28ff674a-cbba-4d65-a527-ff57bab2180a,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-17 14:56:53.000000,credit,IMPS Inward / Customer Collections / INET,53633.98,REF5000000299,jhI5nAdyb1qOEjmcB3Jv976822
abb26741-3c8a-450e-a39f-ed700339e4ad,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-05-19 09:59:21.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,31679.71,REF5000000301,jhI5nAdyb1qOEjmcB3Jv649787
67de551a-1d6a-4a33-837b-680e7007a945,2d52dda2-d98a-4381-af80-45bdb173860c,2026-05-19 10:54:32.000000,debit,IMPS OW - Vendor Wire Settlement,39301.03,REF5000000302,jhI5nAdyb1qOEjmcB3Jv446747
940e3538-0536-41c5-a56d-b14a5324b296,a0000012-0000-0000-0000-000000000012,2026-05-19 15:11:59.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,50926.72,REF5000000300,jhI5nAdyb1qOEjmcB3Jv695551
811339a6-19ec-43cd-b190-f0f366872085,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-05-19 19:29:41.000000,debit,FT - Vendor Settlement - SELECTION ELECTRONICS,51408.42,REF5000000303,jhI5nAdyb1qOEjmcB3Jv453487
038969bd-5941-4d13-ba9f-dda911cc0b4e,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-20 09:49:02.000000,debit,FT-RERELI2010000810-RELIANCEDIGITAL RETAIL LTD   SELECT CITY SAKET DELHI,21156.0,1643797818,jhI5nAdyb1qOEjmcB3JvWjC7sDW9ZPtrAllbY+gS/wWLLijTRu8nX6op
4db079a5-09fc-417a-99a1-d150764cbff8,2d52dda2-d98a-4381-af80-45bdb173860c,2026-05-21 13:59:15.000000,credit,Disbursement / ZBFLCTP / SELECTRICITY TWO PVT LTD,13216.22,REF5000000306,jhI5nAdyb1qOEjmcB3Jv890371
935bdab3-71df-4c19-9454-b0de56a2a3e9,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-05-21 16:20:05.000000,debit,NEFT - Operating Expenses - Office Lease,68478.12,REF5000000305,jhI5nAdyb1qOEjmcB3Jv247442
0fd7b5c1-96b1-43ef-b214-8586c3b729e4,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-05-21 18:48:12.000000,credit,IMPS Inward / Customer Collections / INET,31562.02,REF5000000304,jhI5nAdyb1qOEjmcB3Jv525187
bf36ab8a-08df-462b-a1df-bf5f20d3c04e,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-05-23 08:42:07.000000,debit,IMPS OW - Vendor Wire Settlement,20946.46,REF5000000308,jhI5nAdyb1qOEjmcB3Jv626930
b9eedce9-7082-45ad-9909-7b0ab3369a68,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-05-23 12:37:46.000000,debit,Statutory Tax Payment / GST Portal Settlement,32242.59,REF5000000307,jhI5nAdyb1qOEjmcB3Jv826420
d47ea30f-3338-4e6a-a7d4-60161cf18d4e,a0000011-0000-0000-0000-000000000011,2026-05-23 20:19:44.000000,credit,Cheque Deposit - Clearing Account,45298.92,REF5000000309,jhI5nAdyb1qOEjmcB3Jv485397
fe6bc262-2131-4f3a-92e0-e6552d5d44ee,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-05-25 10:30:09.000000,debit,IMPS OW - Vendor Wire Settlement,110573.89,REF5000000310,jhI5nAdyb1qOEjmcB3Jv536045
ef0c0ea0-1cab-45d3-bb35-440712243577,a0000011-0000-0000-0000-000000000011,2026-05-25 16:58:30.000000,debit,Payment to Cloud Infrastructure Services,132560.35,REF5000000311,jhI5nAdyb1qOEjmcB3Jv898867
91e8d131-9d60-4674-b6a6-ea9bd436034b,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-05-27 17:07:03.000000,debit,Payment to Cloud Infrastructure Services,70215.68,REF5000000313,jhI5nAdyb1qOEjmcB3Jv662728
8cbaf0c5-873e-431b-8178-7d2667e4cb54,a0000010-0000-0000-0000-000000000010,2026-05-27 20:38:55.000000,credit,Cheque Deposit - Clearing Account,26531.88,REF5000000312,jhI5nAdyb1qOEjmcB3Jv479358
8adbc0f3-9361-468c-999a-7cf64b0e9954,2d52dda2-d98a-4381-af80-45bdb173860c,2026-05-29 09:57:32.000000,debit,IMPS OW - Vendor Wire Settlement,95343.23,REF5000000315,jhI5nAdyb1qOEjmcB3Jv638179
